Criteria ID,City
9016154,"Indianapolis, IN"
9016104,"Greenwood, IN"
9016105,"Greenwood, IN"
9016148,"Indianapolis, IN"
9016077,"Zionsville, IN"
9032176,"San Jose, CA"
9032141,"Los Gatos, CA"
9026905,"Dallas, TX"
9031328,"San Diego, CA"
9004058,"New York, NY"
9012161,"Lakeland, FL"
9012204,"Davenport, FL"
9012179,"Haines City, FL"
9012160,"Lakeland, FL"
9012064,"Zephyrhills, FL"
9012199,"Winter Haven, FL"
9012167,"Lakeland, FL"
9012178,"Frostproof, FL"
9012169,"Auburndale, FL"
9012175,"Dundee, FL"
9054501,"Highland City, FL"
9028913,"Brighton, CO"
9003957,"Trenton, NJ"
9003958,"Trenton, NJ"
9003944,"Princeton, NJ"
9028317,"Austin, TX"
9017449,"Howard City, MI"
9031294,"Escondido, CA"
9031013,"Hermosa Beach, CA"
9016137,"Indianapolis, IN"
9016138,"Indianapolis, IN"
9016045,"Carmel, IN"
9016112,"Martinsville, IN"
9030941,"Los Angeles, CA"
9031073,"Lakewood, CA"
9017283,"Battle Creek, MI"
9007438,"Temple, PA"
9006761,"Akron, PA"
9031337,"San Diego, CA"
9007783,"Potomac, MD"
9017486,"Holland, MI"
9017464,"Sparta, MI"
9017501,"Muskegon, MI"
9017437,"Byron Center, MI"
9017528,"Grand Rapids, MI"
9010691,"York, SC"
9017527,"Grand Rapids, MI"
9017481,"Grand Haven, MI"
9016161,"Indianapolis, IN"
9016065,"Noblesville, IN"
9016142,"Indianapolis, IN"
9016044,"Carmel, IN"
9016159,"Indianapolis, IN"
9016149,"Indianapolis, IN"
9016139,"Indianapolis, IN"
9016103,"Greenfield, IN"
9016100,"Franklin, IN"
9016125,"Plainfield, IN"
9016155,"Indianapolis, IN"
9016116,"Mooresville, IN"
9016162,"Indianapolis, IN"
9016094,"Danville, IN"
9031131,"Glendale, CA"
9033289,"Redmond, WA"
9033296,"North Bend, WA"
9031035,"Inglewood, CA"
9033347,"Everett, WA"
9033507,"Olympia, WA"
9033565,"Yelm, WA"
9033306,"Seattle, WA"
9030949,"Los Angeles, CA"
9031232,"Monterey Park, CA"
9031063,"Pico Rivera, CA"
9033302,"Woodinville, WA"
9007473,"Wilmington, DE"
9026914,"Dallas, TX"
9007365,"West Chester, PA"
9007242,"Glenolden, PA"
9030322,"Prescott, AZ"
9027223,"Haslet, TX"
9007259,"Lansdowne, PA"
9007349,"Glen Mills, PA"
9027306,"Justin, TX"
9030256,"Tucson, AZ"
9030231,"Tucson, AZ"
9030230,"Tucson, AZ"
9030255,"Tucson, AZ"
9030323,"Prescott, AZ"
9027295,"Argyle, TX"
9007370,"Norristown, PA"
9007264,"Newtown Square, PA"
9007376,"Chester Springs, PA"
9030239,"Tucson, AZ"
9030257,"Tucson, AZ"
9007366,"West Chester, PA"
9007268,"Ridley Park, PA"
9007238,"Folcroft, PA"
9027285,"North Richland Hills, TX"
9030238,"Tucson, AZ"
9007267,"Prospect Park, PA"
9030254,"Tucson, AZ"
9011863,"Hollywood, FL"
9027290,"Denton, TX"
9027296,"Aubrey, TX"
9007336,"Paoli, PA"
9027214,"Euless, TX"
9030242,"Tucson, AZ"
9030229,"Tucson, AZ"
9007586,"Leesburg, VA"
9031588,"Fullerton, CA"
9007585,"Herndon, VA"
9031536,"Costa Mesa, CA"
9031569,"Santa Ana, CA"
9007584,"Herndon, VA"
9008183,"Alexandria, VA"
9031602,"Placentia, CA"
9031076,"Los Alamitos, CA"
9011521,"New Smyrna Beach, FL"
9031034,"Inglewood, CA"
9007302,"Philadelphia, PA"
9007285,"Philadelphia, PA"
9007293,"Philadelphia, PA"
9007254,"Levittown, PA"
9007316,"Philadelphia, PA"
9007210,"Warminster, PA"
9007236,"Fairless Hills, PA"
9007201,"Quakertown, PA"
9007178,"Doylestown, PA"
9004477,"Babylon, NY"
9011951,"Hallandale Beach, FL"
9011895,"Pompano Beach, FL"
9011897,"Coral Springs, FL"
9007461,"Newark, DE"
9027727,"Humble, TX"
9028896,"Fort Collins, CO"
9028892,"Firestone, CO"
9012009,"West Palm Beach, FL"
9029601,"Boise, ID"
9029602,"Boise, ID"
9029606,"Boise, ID"
9029600,"Boise, ID"
9017432,"Belmont, MI"
9017522,"Grand Rapids, MI"
9017438,"Caledonia, MI"
9017518,"Grand Rapids, MI"
9028825,"Golden, CO"
9017526,"Wyoming, MI"
9017531,"Grand Rapids, MI"
9017442,"Comstock Park, MI"
9007369,"Conshohocken, PA"
9007196,"Newtown, PA"
9007298,"Philadelphia, PA"
9007327,"Philadelphia, PA"
9007315,"Philadelphia, PA"
9007311,"Philadelphia, PA"
9007382,"Harleysville, PA"
9007383,"Hatfield, PA"
9007319,"Philadelphia, PA"
9007318,"Philadelphia, PA"
9007305,"Philadelphia, PA"
9007388,"North Wales, PA"
9007330,"Philadelphia, PA"
9007312,"Philadelphia, PA"
9007195,"New Hope, PA"
9007301,"Philadelphia, PA"
9007326,"Philadelphia, PA"
9007261,"Morrisville, PA"
9007304,"Philadelphia, PA"
9007181,"Chalfont, PA"
9007325,"Philadelphia, PA"
9007228,"Bensalem, PA"
9007219,"Bristol, PA"
9017524,"Wyoming, MI"
9017521,"Grand Rapids, MI"
9017525,"Grand Rapids, MI"
9017460,"Rockford, MI"
9017530,"Grand Rapids, MI"
9030263,"Tucson, AZ"
9012362,"Spring Hill, FL"
9014935,"Lancaster, OH"
9014914,"Westerville, OH"
9032224,"Lodi, CA"
9004471,"Far Rockaway, NY"
9016368,"Delphi, IN"
9016720,"Lafayette, IN"
9016724,"Lafayette, IN"
9016722,"Lafayette, IN"
9016254,"Mishawaka, IN"
9016262,"Mishawaka, IN"
9016721,"Lafayette, IN"
9016280,"South Bend, IN"
9031065,"Stanton, CA"
9007664,"Bryans Road, MD"
9026496,"Collinsville, OK"
9017266,"Lansing, MI"
9017264,"Lansing, MI"
9019523,"South Saint Paul, MN"
9017265,"Lansing, MI"
9016965,"Rochester Hills, MI"
9004440,"Freeport, NY"
9026838,"Prosper, TX"
9027195,"Arlington, TX"
9027190,"Arlington, TX"
9027208,"Burleson, TX"
9027210,"Cleburne, TX"
9026844,"Rowlett, TX"
9026803,"Plano, TX"
9026871,"Duncanville, TX"
9026820,"Grand Prairie, TX"
9027249,"Fort Worth, TX"
9011611,"Panama City, FL"
9033500,"Tacoma, WA"
9014326,"Lexington, KY"
9014290,"Winchester, KY"
9026948,"Dallas, TX"
9007338,"Avondale, PA"
9007460,"Newark, DE"
9031968,"East Palo Alto, CA"
9027254,"Fort Worth, TX"
9030236,"Tucson, AZ"
9007224,"Chester, PA"
9007356,"Lincoln University, PA"
9007347,"Downingtown, PA"
9007464,"Historic New Castle, DE"
9007442,"Reading, PA"
9007475,"Wilmington, DE"
9007412,"Boyertown, PA"
9007479,"Wilmington, DE"
9007472,"Wilmington, DE"
9007394,"Royersford, PA"
9007421,"Kutztown, PA"
9007343,"Coatesville, PA"
9007410,"Birdsboro, PA"
9007351,"Honey Brook, PA"
9027658,"Houston, TX"
9012444,"Stuart, FL"
9007396,"Collegeville, PA"
9007258,"Media, PA"
9012035,"Greenacres, FL"
9001955,"Hull, MA"
9001966,"Scituate, MA"
9033391,"Monroe, WA"
9033260,"Mill Creek, WA"
9033400,"Stanwood, WA"
9011844,"Vero Beach, FL"
9012032,"Lake Worth Beach, FL"
9033389,"Marysville, WA"
9033382,"Lake Stevens, WA"
9033301,"Issaquah, WA"
9032523,"Sacramento, CA"
9033326,"Seattle, WA"
9033339,"Seattle, WA"
9033291,"Renton, WA"
9012034,"Lake Worth, FL"
9007391,"Blue Bell, PA"
9007390,"Phoenixville, PA"
9033315,"Seattle, WA"
9033309,"Seattle, WA"
9033317,"Seattle, WA"
9033292,"Renton, WA"
9033322,"Seattle, WA"
9033313,"Seattle, WA"
9011848,"Sebastian, FL"
9006954,"Green Lane, PA"
9033277,"Kirkland, WA"
9033324,"Mountlake Terrace, WA"
9033321,"Seattle, WA"
9033319,"Seattle, WA"
9033299,"Woodinville, WA"
9033263,"Duvall, WA"
9033405,"Stanwood, WA"
9033282,"Mercer Island, WA"
9007274,"Chester, PA"
9002044,"Abington, MA"
9001958,"Marshfield, MA"
9002021,"Braintree, MA"
9031134,"Glendale, CA"
9031087,"Long Beach, CA"
9030929,"Los Angeles, CA"
9031042,"Torrance, CA"
9030969,"Los Angeles, CA"
9033505,"Tumwater, WA"
9033511,"Tumwater, WA"
9031203,"North Hollywood, CA"
9031046,"Torrance, CA"
9031247,"San Gabriel, CA"
9030960,"Los Angeles, CA"
9031026,"Redondo Beach, CA"
9031153,"Reseda, CA"
9031143,"Woodland Hills, CA"
9030981,"Los Angeles, CA"
9030962,"Los Angeles, CA"
9023849,"Leavenworth, KS"
9026831,"Mckinney, TX"
9026843,"Rowlett, TX"
9026547,"Tulsa, OK"
9026567,"Tulsa, OK"
9026557,"Tulsa, OK"
9026555,"Tulsa, OK"
9007653,"Waldorf, MD"
9016296,"Columbia City, IN"
9026561,"Tulsa, OK"
9026553,"Tulsa, OK"
9026564,"Tulsa, OK"
9004387,"Little Neck, NY"
9030965,"Commerce, CA"
9031004,"Culver City, CA"
9031024,"Palos Verdes Peninsula, CA"
9033553,"Shelton, WA"
9033433,"Graham, WA"
9031078,"San Pedro, CA"
9033549,"Rochester, WA"
9030966,"Los Angeles, CA"
9031023,"Palos Verdes Estates, CA"
9033354,"Arlington, WA"
9030985,"Los Angeles, CA"
9030945,"Los Angeles, CA"
9031092,"Long Beach, CA"
9031005,"Downey, CA"
9033506,"Olympia, WA"
9030970,"Los Angeles, CA"
9030968,"Los Angeles, CA"
9031079,"San Pedro, CA"
9033285,"North Bend, WA"
9033513,"Lacey, WA"
9030944,"Los Angeles, CA"
9033449,"Orting, WA"
9031025,"Redondo Beach, CA"
9031090,"Long Beach, CA"
9030955,"Los Angeles, CA"
9031135,"Glendale, CA"
9033423,"Dupont, WA"
9030984,"Los Angeles, CA"
9031012,"Hawthorne, CA"
9030950,"Los Angeles, CA"
9030958,"Los Angeles, CA"
9031257,"Alhambra, CA"
9007295,"Philadelphia, PA"
9006959,"Macungie, PA"
9033784,"Spokane, WA"
9031304,"Oceanside, CA"
9023213,"Warrensburg, MO"
9023225,"Kansas City, MO"
9011830,"Melbourne, FL"
9001779,"Groton, MA"
9023176,"Holden, MO"
9023201,"Peculiar, MO"
9023199,"Odessa, MO"
9023202,"Platte City, MO"
9023872,"Spring Hill, KS"
9007581,"Sterling, VA"
9028300,"Lakeway, TX"
9012218,"Fort Myers, FL"
9012208,"Cape Coral, FL"
9012267,"Naples, FL"
9054499,"Punta Gorda, FL"
9012216,"Fort Myers, FL"
9012217,"North Fort Myers, FL"
9012206,"Fort Myers, FL"
9012269,"Bonita Springs, FL"
9012227,"Lehigh Acres, FL"
9012212,"Cape Coral, FL"
9012246,"Lehigh Acres, FL"
9012242,"Fort Myers, FL"
9012207,"North Fort Myers, FL"
9005603,"Le Roy, NY"
9012261,"Naples, FL"
9012245,"Lehigh Acres, FL"
9012209,"Fort Myers, FL"
9012213,"Fort Myers, FL"
9012244,"Lehigh Acres, FL"
9012252,"Cape Coral, FL"
9004358,"Brooklyn, NY"
9007712,"Beltsville, MD"
9016170,"Indianapolis, IN"
9004367,"Brooklyn, NY"
9030818,"Las Vegas, NV"
9030801,"Las Vegas, NV"
9027844,"Rosharon, TX"
9027791,"Katy, TX"
9010488,"Charleston, SC"
9032185,"San Jose, CA"
9031742,"Morro Bay, CA"
9021564,"Evanston, IL"
9007913,"Dundalk, MD"
9027248,"Fort Worth, TX"
9027281,"Fort Worth, TX"
9011983,"Plantation, FL"
9007921,"Brooklyn, MD"
9021444,"Grayslake, IL"
9010835,"Mableton, GA"
9007937,"Annapolis, MD"
9021508,"Hanover Park, IL"
9007529,"Washington, DC"
9011864,"Pembroke Pines, FL"
9011965,"Oakland Park, FL"
9010756,"Alpharetta, GA"
9007912,"Essex, MD"
9010754,"Alpharetta, GA"
9021475,"Skokie, IL"
9007515,"Millsboro, DE"
9011887,"Pompano Beach, FL"
9021436,"Des Plaines, IL"
9008072,"Salisbury, MD"
9011987,"Davie, FL"
9008237,"Spotsylvania, VA"
9021561,"Schaumburg, IL"
9001812,"Northborough, MA"
9007918,"Halethorpe, MD"
9021477,"Spring Grove, IL"
9021438,"Fox Lake, IL"
9021448,"Highland Park, IL"
9021432,"Crystal Lake, IL"
9011861,"Hollywood, FL"
9007881,"Severna Park, MD"
9007725,"Laurel, MD"
9021431,"Barrington, IL"
9007510,"Lewes, DE"
9007563,"Centreville, VA"
9011986,"Weston, FL"
9011888,"Pompano Beach, FL"
9011890,"Pompano Beach, FL"
9008188,"Alexandria, VA"
9007852,"Elkridge, MD"
9021463,"Mundelein, IL"
9007723,"Bowie, MD"
9007853,"Elkridge, MD"
9012024,"Deerfield Beach, FL"
9012019,"Boynton Beach, FL"
9021559,"Hoffman Estates, IL"
9008133,"Fairfax, VA"
9008153,"Triangle, VA"
9011889,"Pompano Beach, FL"
9021458,"Libertyville, IL"
9021454,"Lake Bluff, IL"
9011979,"Oakland Park, FL"
9007592,"Warrenton, VA"
9008150,"Springfield, VA"
9007726,"Laurel, MD"
9011892,"Pompano Beach, FL"
9008073,"Salisbury, MD"
9021467,"Palatine, IL"
9001774,"Ayer, MA"
9021481,"Waukegan, IL"
9010803,"Smyrna, GA"
9007848,"Glen Burnie, MD"
9007722,"Bowie, MD"
9011851,"Hallandale Beach, FL"
9007489,"Bethany Beach, DE"
9007504,"Georgetown, DE"
9011974,"Oakland Park, FL"
9021461,"Morton Grove, IL"
9021426,"Antioch, IL"
9011991,"Oakland Park, FL"
9007496,"Delmar, DE"
9021460,"Mchenry, IL"
9007845,"Gambrills, MD"
9007872,"Pasadena, MD"
9007880,"Severn, MD"
9010832,"Lithia Springs, GA"
9001791,"Townsend, MA"
9007941,"Annapolis, MD"
9011894,"Pompano Beach, FL"
9007500,"Frankford, DE"
9007546,"Washington, DC"
9011992,"Tamarac, FL"
9007720,"Bowie, MD"
9011898,"Pompano Beach, FL"
9001775,"Ayer, MA"
9011891,"Pompano Beach, FL"
9011973,"Oakland Park, FL"
9008124,"Burke, VA"
9011865,"Miramar, FL"
9007838,"Columbia, MD"
9011899,"Coral Springs, FL"
9026796,"Carrollton, TX"
9026913,"Dallas, TX"
9008090,"Ocean City, MD"
9001780,"Harvard, MA"
9010850,"Dallas, GA"
9007869,"Crofton, MD"
9007765,"Jessup, MD"
9028897,"Fort Collins, CO"
9002005,"Chelsea, MA"
9028763,"Parker, CO"
9031614,"Ventura, CA"
9004372,"Brooklyn, NY"
9007742,"Dunkirk, MD"
9011480,"Saint Augustine, FL"
9031222,"Rancho Cucamonga, CA"
9009598,"High Point, NC"
9007441,"Womelsdorf, PA"
9028234,"Elgin, TX"
9016060,"Lebanon, IN"
9001873,"Framingham, MA"
9007820,"Bel Air, MD"
9028890,"Erie, CO"
9030961,"Los Angeles, CA"
9031020,"Manhattan Beach, CA"
9016066,"Noblesville, IN"
9031031,"Los Angeles, CA"
9007738,"Suitland, MD"
9013085,"Brentwood, TN"
9004155,"Staten Island, NY"
9031293,"Encinitas, CA"
9012243,"Lehigh Acres, FL"
9007835,"Ellicott City, MD"
9005172,"Syracuse, NY"
9021663,"Woodridge, IL"
9011488,"Saint Augustine, FL"
9030232,"Tucson, AZ"
9031313,"San Marcos, CA"
9004164,"Bronx, NY"
9012038,"Jupiter, FL"
9011768,"Oviedo, FL"
9011782,"Orlando, FL"
9025151,"New Orleans, LA"
9017321,"Marcellus, MI"
9032511,"Pollock Pines, CA"
9031226,"Hacienda Heights, CA"
9011538,"Jacksonville, FL"
9012284,"Bradenton, FL"
9016265,"Shipshewana, IN"
9004317,"Floral Park, NY"
9012223,"Estero, FL"
9004357,"Brooklyn, NY"
9004415,"South Richmond Hill, NY"
9004144,"Staten Island, NY"
9031582,"Anaheim, CA"
9031543,"Huntington Beach, CA"
9011568,"Jacksonville, FL"
9011569,"Jacksonville, FL"
9012016,"Boca Raton, FL"
9017237,"Owosso, MI"
9017422,"Stockbridge, MI"
9017203,"East Lansing, MI"
9017267,"Lansing, MI"
9017037,"Burton, MI"
9017201,"Dimondale, MI"
9021510,"Elgin, IL"
9027641,"Houston, TX"
9011218,"Monticello, GA"
9008393,"Glen Allen, VA"
9008422,"Mechanicsville, VA"
9008375,"Ashland, VA"
9008453,"Montpelier, VA"
9011869,"Pembroke Pines, FL"
9016967,"Sterling Heights, MI"
9016843,"Warren, MI"
9016841,"Warren, MI"
9016842,"Warren, MI"
9016836,"Saint Clair Shores, MI"
9016787,"Center Line, MI"
9016809,"Mount Clemens, MI"
9016822,"Roseville, MI"
9011977,"Fort Lauderdale, FL"
9011976,"Fort Lauderdale, FL"
9016800,"Mount Clemens, MI"
9016972,"Shelby Township, MI"
9012188,"Lake Wales, FL"
9012205,"Lake Wales, FL"
9011981,"Fort Lauderdale, FL"
9011867,"Miramar, FL"
9011985,"Weston, FL"
9011972,"Oakland Park, FL"
9011980,"Tamarac, FL"
9012177,"Fort Meade, FL"
9012185,"Lake Wales, FL"
9003342,"Middletown, CT"
9007306,"Philadelphia, PA"
9014261,"Georgetown, KY"
9014319,"Lexington, KY"
9014308,"Richmond, KY"
9014278,"Paris, KY"
9014273,"Nicholasville, KY"
9014304,"Berea, KY"
9014292,"Berea, KY"
9014322,"Lexington, KY"
9014324,"Lexington, KY"
9014295,"Danville, KY"
9014315,"Lexington, KY"
9014312,"Lexington, KY"
9004253,"Hastings On Hudson, NY"
9016954,"Detroit, MI"
9016942,"Detroit, MI"
9016938,"Detroit, MI"
9016946,"Detroit, MI"
9016945,"Detroit, MI"
9016966,"Sterling Heights, MI"
9016933,"Detroit, MI"
9016940,"Detroit, MI"
9016951,"Detroit, MI"
9016922,"Detroit, MI"
9008246,"Woodford, VA"
9016971,"Shelby Township, MI"
9016931,"Hamtramck, MI"
9004199,"Dobbs Ferry, NY"
9004200,"Elmsford, NY"
9016925,"Detroit, MI"
9016936,"River Rouge, MI"
9016924,"Detroit, MI"
9016934,"Detroit, MI"
9016928,"Detroit, MI"
9016932,"Detroit, MI"
9016950,"Detroit, MI"
9017029,"Fenton, MI"
9016920,"Detroit, MI"
9016865,"Dearborn, MI"
9016850,"Allen Park, MI"
9016867,"Dearborn Heights, MI"
9016944,"Detroit, MI"
9016941,"Detroit, MI"
9004233,"Scarsdale, NY"
9004255,"Bronxville, NY"
9012270,"Bonita Springs, FL"
9012238,"Sanibel, FL"
9012260,"Naples, FL"
9012210,"Fort Myers, FL"
9016276,"South Bend, IN"
9028928,"Henderson, CO"
9031296,"Escondido, CA"
9021694,"Sugar Grove, IL"
9003651,"Rochelle Park, NJ"
9010778,"Cumming, GA"
9010858,"Jasper, GA"
9010843,"Jasper, GA"
9031353,"San Diego, CA"
9011027,"Dahlonega, GA"
9031319,"Valley Center, CA"
9003613,"Haledon, NJ"
9003700,"Dover, NJ"
9003657,"Westwood, NJ"
9011028,"Dawsonville, GA"
9003611,"Paterson, NJ"
9010847,"Jasper, GA"
9028740,"Castle Rock, CO"
9028767,"Parker, CO"
9028736,"Castle Rock, CO"
9012510,"Pell City, AL"
9012513,"Pell City, AL"
9004147,"Staten Island, NY"
9004369,"Brooklyn, NY"
9004338,"Brooklyn, NY"
9004151,"Staten Island, NY"
9004342,"Brooklyn, NY"
9004349,"Brooklyn, NY"
9004341,"Brooklyn, NY"
9004076,"New York, NY"
9004339,"Brooklyn, NY"
9004373,"Brooklyn, NY"
9004078,"New York, NY"
9004346,"Brooklyn, NY"
9004352,"Brooklyn, NY"
9032170,"San Jose, CA"
9004470,"Woodmere, NY"
9011062,"Toccoa, GA"
9004075,"New York, NY"
9028257,"Manor, TX"
9004219,"Mount Vernon, NY"
9004088,"New York, NY"
9004163,"Bronx, NY"
9016074,"Westfield, IN"
9016150,"Indianapolis, IN"
9004165,"Bronx, NY"
9005090,"East Syracuse, NY"
9004249,"Yonkers, NY"
9004177,"Bronx, NY"
9004093,"New York, NY"
9004096,"New York, NY"
9004176,"Bronx, NY"
9004069,"New York, NY"
9004178,"Bronx, NY"
9004405,"Ridgewood, NY"
9004174,"Bronx, NY"
9004175,"Bronx, NY"
9004060,"New York, NY"
9004331,"Long Island City, NY"
9005070,"Baldwinsville, NY"
9004393,"Corona, NY"
9026262,"Oklahoma City, OK"
9004002,"Clinton, NJ"
9004398,"Elmhurst, NY"
9004079,"New York, NY"
9004336,"Astoria, NY"
9004157,"Bronx, NY"
9004220,"Mount Vernon, NY"
9004395,"East Elmhurst, NY"
9004333,"Astoria, NY"
9004116,"New York, NY"
9015721,"Cincinnati, OH"
9004091,"New York, NY"
9005173,"Syracuse, NY"
9004085,"New York, NY"
9004403,"Middle Village, NY"
9004068,"New York, NY"
9010907,"Senoia, GA"
9010885,"Hogansville, GA"
9005174,"Syracuse, NY"
9008454,"Richmond, VA"
9016279,"South Bend, IN"
9005192,"Camden, NY"
9003841,"Deptford, NJ"
9017306,"Dowagiac, MI"
9027725,"Spring, TX"
9016160,"Indianapolis, IN"
9026933,"Dallas, TX"
9004334,"Sunnyside, NY"
9016789,"Eastpointe, MI"
9004169,"Bronx, NY"
9016844,"Warren, MI"
9016807,"Mount Clemens, MI"
9016835,"Saint Clair Shores, MI"
9004074,"New York, NY"
9004251,"Yonkers, NY"
9004070,"New York, NY"
9004332,"Astoria, NY"
9016969,"Sterling Heights, MI"
9017347,"White Pigeon, MI"
9003799,"Camden, NJ"
9004061,"New York, NY"
9005081,"Clay, NY"
9016808,"Macomb, MI"
9004063,"New York, NY"
9009745,"Durham, NC"
9012094,"Tampa, FL"
9016802,"Macomb, MI"
9012123,"Saint Petersburg, FL"
9026563,"Tulsa, OK"
9026245,"Oklahoma City, OK"
9004100,"New York, NY"
9016968,"Sterling Heights, MI"
9026263,"Oklahoma City, OK"
9003731,"Hackettstown, NJ"
9008460,"Richmond, VA"
9004172,"Bronx, NY"
9012292,"Palmetto, FL"
9014409,"Florence, KY"
9012153,"Seminole, FL"
9012074,"Lutz, FL"
9007209,"Upper Black Eddy, PA"
9011827,"Cocoa, FL"
9011828,"Cocoa, FL"
9013192,"Nashville, TN"
9013149,"Old Hickory, TN"
9013196,"Nashville, TN"
9013153,"Pegram, TN"
9013114,"Franklin, TN"
9013116,"Franklin, TN"
9013076,"Ashland City, TN"
9004362,"Brooklyn, NY"
9004355,"Brooklyn, NY"
9004153,"Staten Island, NY"
9004360,"Brooklyn, NY"
9004156,"Staten Island, NY"
9004368,"Brooklyn, NY"
9004364,"Brooklyn, NY"
9004343,"Brooklyn, NY"
9004363,"Brooklyn, NY"
9004366,"Brooklyn, NY"
9004086,"New York, NY"
9004152,"Staten Island, NY"
9021679,"Montgomery, IL"
9004087,"New York, NY"
9004348,"Brooklyn, NY"
9004370,"Brooklyn, NY"
9004354,"Brooklyn, NY"
9004361,"Brooklyn, NY"
9004146,"Staten Island, NY"
9004344,"Brooklyn, NY"
9004353,"Brooklyn, NY"
9073497,"Brooklyn, NY"
9004149,"Staten Island, NY"
9007908,"Baltimore, MD"
9011546,"Jacksonville, FL"
9031264,"Chula Vista, CA"
9011542,"Jacksonville, FL"
9011484,"Saint Augustine, FL"
9011485,"Saint Augustine, FL"
9007893,"Baltimore, MD"
9030234,"Tucson, AZ"
9012165,"Lakeland, FL"
9001921,"Lynn, MA"
9011543,"Jacksonville, FL"
9001992,"Jamaica Plain, MA"
9010950,"Atlanta, GA"
9030237,"Tucson, AZ"
9031753,"Santa Maria, CA"
9028912,"Windsor, CO"
9016568,"Bloomington, IN"
9009650,"Greensboro, NC"
9007877,"Randallstown, MD"
9004318,"Elmont, NY"
9010555,"Conway, SC"
9027424,"Killeen, TX"
9010902,"Newnan, GA"
9009566,"Winston Salem, NC"
9009567,"Winston Salem, NC"
9009191,"Hurricane, WV"
9009652,"Greensboro, NC"
9008276,"Culpeper, VA"
9004442,"Glen Cove, NY"
9007736,"Fort Washington, MD"
9009601,"High Point, NC"
9009647,"Greensboro, NC"
9011540,"Jacksonville, FL"
9007728,"Chesapeake Beach, MD"
9001923,"Beverly, MA"
9016894,"Northville, MI"
9007740,"Temple Hills, MD"
9011556,"Jacksonville, FL"
9026489,"Broken Arrow, OK"
9004329,"Port Washington, NY"
9011555,"Atlantic Beach, FL"
9033785,"Spokane Valley, WA"
9004325,"Great Neck, NY"
9032058,"Oakland, CA"
9016499,"Madison, IN"
9053610,"Berkeley, CA"
9004293,"Pearl River, NY"
9007575,"Dulles, VA"
9004189,"Brewster, NY"
9033782,"Spokane, WA"
9004192,"Carmel, NY"
9010772,"Decatur, GA"
9015323,"Cleveland, OH"
9027421,"Killeen, TX"
9025364,"Prairieville, LA"
9016829,"Troy, MI"
9031544,"Huntington Beach, CA"
9007911,"Middle River, MD"
9007596,"Reston, VA"
9001952,"Foxboro, MA"
9009144,"Charleston, WV"
9008062,"Sykesville, MD"
9007535,"Washington, DC"
9033426,"Elbe, WA"
9009656,"Greensboro, NC"
9001999,"Somerville, MA"
9016981,"Farmington, MI"
9004525,"Mount Sinai, NY"
9008234,"Ruther Glen, VA"
9012287,"Bradenton, FL"
9016849,"Troy, MI"
9027420,"Killeen, TX"
9031230,"La Verne, CA"
9009203,"Scott Depot, WV"
9027300,"Decatur, TX"
9032152,"Santa Clara, CA"
9032191,"San Jose, CA"
9002001,"Cambridge, MA"
9007799,"Montgomery Village, MD"
9016798,"Southfield, MI"
9016974,"West Bloomfield, MI"
9016832,"Lathrup Village, MI"
9007772,"Olney, MD"
9001869,"Marlborough, MA"
9012294,"Englewood, FL"
9017006,"Walled Lake, MI"
9004416,"South Ozone Park, NY"
9016827,"Madison Heights, MI"
9007855,"Havre De Grace, MD"
9012293,"Ellenton, FL"
9014879,"Hilliard, OH"
9007858,"Joppa, MD"
9004400,"Forest Hills, NY"
9009599,"High Point, NC"
9031752,"Santa Maria, CA"
9004296,"Pomona, NY"
9015332,"North Royalton, OH"
9007759,"Hyattsville, MD"
9004426,"Jamaica, NY"
9016837,"Troy, MI"
9010962,"Atlanta, GA"
9016977,"Pontiac, MI"
9025122,"Harvey, LA"
9007541,"Washington, DC"
9019611,"Eden Prairie, MN"
9009544,"Lewisville, NC"
9004571,"Jamesport, NY"
9004467,"Valley Stream, NY"
9007732,"Hyattsville, MD"
9016979,"Waterford, MI"
9028925,"Greeley, CO"
9007733,"College Park, MD"
9025124,"Kenner, LA"
9025123,"Kenner, LA"
9004380,"Flushing, NY"
9009550,"Pfafftown, NC"
9003556,"Elizabeth, NJ"
9007821,"Bel Air, MD"
9009138,"Charleston, WV"
9002010,"Revere, MA"
9016854,"Ann Arbor, MI"
9002014,"Quincy, MA"
9016831,"Southfield, MI"
9003857,"Camden, NJ"
9001962,"Millis, MA"
9027242,"Weatherford, TX"
9031180,"Santa Clarita, CA"
9031613,"Oxnard, CA"
9008135,"Fairfax, VA"
9016422,"Lawrenceburg, IN"
9004326,"Manhasset, NY"
9031782,"Littlerock, CA"
9032491,"Volcano, CA"
9004544,"Stony Brook, NY"
9004389,"Oakland Gardens, NY"
9005825,"Beaver Falls, PA"
9025150,"New Orleans, LA"
9016892,"New Hudson, MI"
9033706,"Medical Lake, WA"
9001988,"Mattapan, MA"
9031538,"Dana Point, CA"
9016852,"Ann Arbor, MI"
9004407,"Cambria Heights, NY"
9031623,"Ojai, CA"
9003855,"Camden, NJ"
9008138,"Falls Church, VA"
9011562,"Jacksonville, FL"
9011490,"Saint Augustine, FL"
9031631,"Santa Paula, CA"
9011750,"Deland, FL"
9012189,"Mulberry, FL"
9009648,"Greensboro, NC"
9025099,"Metairie, LA"
9007833,"Edgewood, MD"
9004284,"Monsey, NY"
9027320,"Sanger, TX"
9012522,"Springville, AL"
9008605,"Colonial Heights, VA"
